# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Aug 17 16:27:30 2015
#
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_kepmag:     Kepler-band [mag]
# COLUMN koi_jmag:       J-band [mag]
#
rowid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_teq,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_jmag
7679,K06481.01,,FALSE POSITIVE,0.922037863900,0.862830,2.58706,15545.2000,2209.0,6505.00,4.381,1.1630,14.351,13.314
7680,K06482.01,,FALSE POSITIVE,611.067040000000,0.891000,16.51000,300.5000,215.5,6032.00,4.508,0.9290,13.604,12.479
7681,K06483.01,,CANDIDATE,24.714788662500,0.738420,5.09366,207955.0000,706.0,6302.00,4.388,1.0980,12.526,11.487
7682,K06484.01,,CANDIDATE,16.119139700000,0.700000,3.20000,278.6000,619.0,5319.00,4.514,0.7830,15.696,14.326
7683,K06485.01,,FALSE POSITIVE,3.632971869000,0.360000,2.30200,157.0400,2602.0,9981.00,4.149,2.1650,13.758,13.520
7684,K06486.01,,FALSE POSITIVE,1.161964056160,0.614948,3.97134,123603.0000,2232.0,6208.00,4.156,1.5510,13.140,12.073
7685,K06487.01,,FALSE POSITIVE,0.607190538700,0.757500,1.04020,15796.9000,1760.0,5370.00,4.598,0.6710,15.428,14.038
7686,K06488.01,,FALSE POSITIVE,1.174357980000,0.701000,3.48300,21.4300,3018.0,7537.00,4.007,2.1450,12.080,11.410
7687,K06489.01,,CANDIDATE,14.056522600000,0.300000,2.55600,67.0000,822.0,5734.00,4.267,1.1730,13.697,12.405
7688,K06490.01,,FALSE POSITIVE,15.039466492000,0.926200,5.38857,66092.2000,877.0,6410.00,4.329,1.1730,13.623,12.555
7689,K06491.01,,FALSE POSITIVE,3.693950567300,0.916720,2.24847,29379.5000,1149.0,5968.00,4.534,0.8810,15.286,14.097
7690,K06492.01,,FALSE POSITIVE,1.056798780000,0.490000,3.85000,115.7000,1634.0,5584.00,4.532,0.8850,15.870,14.472
7691,K06493.01,,FALSE POSITIVE,0.787133109000,0.900000,0.97540,160.7000,1656.0,5210.00,4.528,0.7990,15.626,14.051
7692,K06494.01,,FALSE POSITIVE,2.150535246000,0.300000,3.54600,62.6600,4343.0,4899.00,2.356,18.9200,11.359,9.645
7693,K06495.01,,FALSE POSITIVE,0.561518930000,0.690000,2.09000,30.8800,2049.0,5919.00,4.550,0.7150,14.564,13.320
7694,K06496.01,,FALSE POSITIVE,1.787503900000,0.300000,5.69000,37.5000,1735.0,6299.00,4.333,1.1130,11.800,10.817
7695,K06497.01,,FALSE POSITIVE,1.775881140000,0.929500,5.09000,52.3200,1787.0,6594.00,4.390,1.1380,13.335,12.369
7696,K06498.01,,FALSE POSITIVE,5.462694418600,0.998800,3.22428,4501.4000,1024.0,5929.00,4.479,0.8880,13.266,12.120
7697,K06499.01,,FALSE POSITIVE,3.589785030000,0.000000,4.42000,55.4600,1531.0,6579.00,4.253,1.3590,13.391,12.419
7698,K06500.01,,FALSE POSITIVE,1.373630550000,0.863500,5.37000,58.5000,2507.0,6877.00,4.028,1.7530,12.821,11.786
7699,K06501.01,,FALSE POSITIVE,1.009695880000,0.690000,4.33000,24.2600,2886.0,6028.00,3.724,2.4120,13.572,12.302
7700,K06502.01,,FALSE POSITIVE,1.060969801700,0.980700,2.46270,37642.1000,1969.0,5433.00,4.154,1.3480,14.340,12.950
7701,K06503.01,,FALSE POSITIVE,2.735118600000,0.790000,11.70000,18.7100,1724.0,6543.00,4.203,1.4800,13.911,12.854
7702,K06503.02,,FALSE POSITIVE,1.365138390000,0.993260,1.86400,47.3700,2173.0,6543.00,4.203,1.4800,13.911,12.854
7703,K06504.01,,FALSE POSITIVE,1.061011650740,0.826330,2.64755,414208.0000,999.4,4232.00,4.795,0.4520,13.349,11.579
7704,K06505.01,,FALSE POSITIVE,1.368401670000,0.911900,4.57700,146.9300,3671.0,8939.00,3.920,2.7730,12.103,11.622
7705,K06506.01,,FALSE POSITIVE,5.895062500000,0.921850,16.53000,62.5100,1002.0,5956.00,4.504,0.9340,14.087,12.967
7706,K06507.01,,FALSE POSITIVE,1.674761500000,0.907450,5.66500,82.5300,2895.0,7384.00,3.845,2.6460,11.480,10.720
7707,K06508.01,,FALSE POSITIVE,1.039363949000,0.100000,0.68770,154.4900,2389.0,6443.00,4.146,1.4570,13.028,12.044
7708,K06509.01,,FALSE POSITIVE,2.311736470000,0.500000,7.59000,33.9900,3179.0,9451.00,3.970,2.6790,13.234,12.934
7709,K06510.01,,FALSE POSITIVE,2.072178884030,0.100000,3.00000,260978.0000,1201.3,5511.00,4.622,0.7160,15.080,13.850
7710,K06511.01,,CANDIDATE,27.122893600000,0.860000,5.61000,220.0000,594.0,5878.00,4.512,0.9450,15.747,14.535
7711,K06512.01,,FALSE POSITIVE,2.500312270000,0.300000,16.80000,32.9600,1486.0,6305.00,4.422,1.0520,15.039,13.983
7712,K06513.01,,CANDIDATE,5.622359080000,0.480000,1.03100,457.9000,561.5,3894.00,4.710,0.5410,15.627,13.490
7713,K06514.01,,FALSE POSITIVE,1.256318060000,0.900000,2.29600,15.6300,3509.0,7450.00,3.680,3.0630,11.857,11.043
7714,K06515.01,,FALSE POSITIVE,21.142458446300,0.921360,5.16524,74631.6000,672.0,6079.00,4.495,0.9450,14.083,12.980
7715,K06516.01,,CANDIDATE,11.290190400000,0.862000,9.61000,149.1000,616.7,5025.00,4.609,0.6570,15.929,14.357
7716,K06516.02,,CANDIDATE,28.247533000000,0.670000,13.20000,181.4000,454.3,5025.00,4.609,0.6570,15.929,14.357
7717,K06517.01,,FALSE POSITIVE,0.995181987000,0.100000,2.27000,8.5500,1622.0,5506.00,4.512,0.7820,10.291,9.167
7718,K06518.01,,CANDIDATE,18.611966623000,0.904300,4.22314,125111.0000,830.0,6492.00,4.320,1.1700,13.528,12.499
7719,K06519.01,,FALSE POSITIVE,0.732406619505,0.100000,2.50000,114.2560,3195.3,7392.00,4.135,1.7720,11.396,10.719
7720,K06520.01,,FALSE POSITIVE,2.954927690000,0.900000,8.48800,83.1000,2149.0,6955.00,3.885,2.1610,12.734,11.585
7721,K06521.01,,FALSE POSITIVE,0.562002210000,0.000000,2.04000,11.0600,2979.0,6609.00,4.170,1.4550,9.807,8.940
7722,K06522.01,,FALSE POSITIVE,3.215880590000,0.988790,4.93600,61.9300,1366.0,6300.00,4.414,1.0360,14.128,13.017
7723,K06523.01,,FALSE POSITIVE,1.547367300000,0.690000,4.90000,37.5300,1980.0,6617.00,4.299,1.2700,13.755,12.736
7724,K06524.01,,FALSE POSITIVE,12.851721496000,0.961300,5.68802,44722.3000,782.0,5838.00,4.438,0.9670,15.205,13.904
7725,K06525.01,,FALSE POSITIVE,4.206222770000,0.868000,12.19000,32.7000,1345.0,6190.00,4.261,1.2590,13.394,12.334
7726,K06526.01,,CANDIDATE,486.789620000000,0.700000,16.05000,355.7000,408.9,5039.00,3.295,4.9500,13.892,12.201
7727,K06527.01,,FALSE POSITIVE,0.530792496000,0.300000,1.39100,174.6000,3107.0,6534.00,4.128,1.6220,12.328,11.156
7728,K06528.01,,FALSE POSITIVE,0.568187745000,0.100000,2.00000,200.9000,2940.0,6751.00,4.233,1.3970,11.941,11.041
7729,K06529.01,,FALSE POSITIVE,1.009477900000,0.400000,3.72000,29.7700,1816.8,5780.00,4.438,1.0000,13.965,13.542
7730,K06530.01,,FALSE POSITIVE,0.910577952000,0.700000,2.73100,15.4400,3910.0,9251.00,4.099,2.2030,11.965,11.508
7731,K06531.01,,FALSE POSITIVE,1.042872380000,0.989300,2.01500,226.0000,1797.2,5780.00,4.438,1.0000,11.510,12.415
7732,K06532.01,,CANDIDATE,0.813974350000,0.300000,0.92610,101.3000,1933.0,5705.00,4.424,0.9890,15.567,14.230
7733,K06533.01,,CANDIDATE,6.126536760000,0.000000,15.43000,28.4700,1411.0,6903.00,4.206,1.6340,12.625,11.825
7734,K06534.01,,CANDIDATE,0.720587722000,0.000000,2.59000,55.3500,3928.0,8497.00,4.070,2.2110,12.051,11.595
7735,K06535.01,,FALSE POSITIVE,0.950478036000,0.548000,2.71000,7.7200,4232.0,8107.00,3.698,3.3850,11.633,11.072
7736,K06536.01,,FALSE POSITIVE,5.579630470700,0.898600,3.40511,121522.0000,1109.0,6188.00,4.427,1.0220,15.473,14.212
7737,K06537.01,,FALSE POSITIVE,21.378310490000,0.001000,25.59030,242101.0000,460.4,4898.00,4.686,0.5680,13.998,12.561
7738,K06538.01,,CANDIDATE,129.843431000000,0.300000,13.42000,165.0000,385.5,6133.00,4.427,1.0320,14.520,13.381
7739,K06539.01,,FALSE POSITIVE,0.541417744000,0.710000,1.38000,679.0000,3209.0,7118.00,4.212,1.4890,12.509,11.721
7740,K06540.01,,FALSE POSITIVE,0.550513990000,0.907000,1.07500,105.2900,3958.5,4895.00,3.166,4.6100,13.355,11.674
7741,K06541.01,,FALSE POSITIVE,2.404328233300,1.000000,4.25500,8794.0000,4179.0,4697.00,2.204,17.0320,13.094,11.009
7742,K06541.02,,FALSE POSITIVE,0.938076535000,0.300000,0.91260,136.7900,5720.0,4697.00,2.204,17.0320,13.094,11.009
7743,K06542.01,,CANDIDATE,0.886744298000,0.100000,3.16000,18.4800,2951.0,6739.00,3.959,1.8720,11.270,10.316
7744,K06543.01,,FALSE POSITIVE,0.756507686050,0.713517,2.41003,53584.5000,2551.0,6343.00,4.198,1.4190,13.448,11.927
7745,K06544.01,,FALSE POSITIVE,10.845295709000,1.000000,4.40000,7450.0000,1716.0,4932.00,2.958,7.0180,12.923,11.153
7746,K06545.01,,FALSE POSITIVE,32.456111366000,0.845000,7.46040,139776.0000,391.6,4869.00,4.710,0.5430,15.208,13.727
7747,K06546.01,,CANDIDATE,3.393975160000,0.790000,2.81700,91.1000,1307.0,6181.00,4.431,1.0290,15.420,14.291
7748,K06547.01,,FALSE POSITIVE,5.917069916530,0.100000,12.50000,30776.8000,1005.8,5661.00,4.383,0.9870,14.352,13.296
7749,K06548.01,,FALSE POSITIVE,0.958871542410,0.511024,2.54863,227580.0000,1744.0,5530.00,4.425,0.8920,14.164,12.818
7750,K06549.01,,FALSE POSITIVE,0.540246298000,0.500000,1.99100,64.7400,3249.0,7296.00,4.249,1.4980,13.681,12.867
7751,K06550.01,,FALSE POSITIVE,1.287964050000,0.300000,3.90000,20.5600,2078.0,5382.00,3.917,1.6840,12.479,11.131
7752,K06551.01,,FALSE POSITIVE,1.516348923000,0.898000,1.20400,123.5000,1687.0,6140.00,4.455,1.0480,15.160,14.004
7753,K06552.01,,FALSE POSITIVE,8.784633540830,0.100000,3.50000,258027.0000,1535.2,8165.00,4.165,1.8500,12.444,11.896
7754,K06553.01,,FALSE POSITIVE,1.949699753410,0.932040,4.01299,36699.1000,1717.0,6444.00,4.376,1.2000,11.419,10.517
7755,K06554.01,,FALSE POSITIVE,9.948719307000,0.977800,3.18140,2821.4000,704.0,5152.00,4.517,0.7860,15.456,13.842
7756,K06555.01,,FALSE POSITIVE,1.728541510570,0.442473,5.11550,182059.0000,2020.0,6526.00,4.182,1.4820,13.585,12.373
7757,K06556.01,,FALSE POSITIVE,3.735990427010,0.100000,9.00000,27158.3000,2063.9,5467.00,3.432,4.0550,13.930,11.797
7758,K06557.01,,CANDIDATE,6.634626040000,0.700000,3.84000,72.3800,1184.0,6474.00,4.307,1.2380,13.805,12.778
7759,K06558.01,,FALSE POSITIVE,12.424498300000,0.100000,16.50000,157.2000,606.5,4995.00,4.580,0.6980,15.706,14.082
7760,K06559.01,,CANDIDATE,0.639719209531,0.100000,1.50000,294693.0000,1505.2,4794.00,4.633,0.6250,14.767,13.061
7761,K06560.01,,FALSE POSITIVE,0.683964516000,0.300000,1.29590,190.8000,1204.1,4385.00,4.791,0.4600,12.939,11.230
7762,K06561.01,,FALSE POSITIVE,2.025576466550,0.068500,4.10135,41744.7000,2102.0,6348.00,3.996,1.9900,12.777,11.740
7763,K06562.01,,FALSE POSITIVE,58.636578000000,0.660000,14.89000,202.7000,436.8,5833.00,4.537,0.7750,14.935,13.690
7764,K06563.01,,CANDIDATE,20.282797760000,0.761800,34.94790,2942.3000,1623.0,4963.00,2.733,10.0980,11.777,10.046
7765,K06564.01,,FALSE POSITIVE,4.931360052900,0.571128,11.93190,218197.0000,1756.0,6562.00,3.835,2.2630,13.254,11.817
7766,K06565.01,,FALSE POSITIVE,4.331392762910,0.287255,3.71711,202025.0000,1052.0,5655.00,4.472,0.8540,12.612,11.643
7767,K06566.01,,FALSE POSITIVE,345.184598780000,0.939300,6.49070,31468.9000,256.9,5712.00,4.424,0.9710,14.023,12.813
7768,K06567.01,,CANDIDATE,4.792019318000,0.915000,5.05822,119210.0000,1528.0,5605.00,3.813,2.2750,13.094,11.823
7769,K06568.01,,CANDIDATE,6.276440170000,0.870000,1.95000,175.6000,532.0,3914.00,4.748,0.5160,15.516,13.463
7770,K06569.01,,FALSE POSITIVE,3.115305671100,0.900800,5.00880,132685.0000,1455.0,6428.00,4.377,1.1560,14.154,13.215
7771,K06570.01,,CANDIDATE,16.216203000000,0.000000,4.29000,516.2000,1256.0,6801.00,3.833,2.6370,10.896,10.093
7772,K06571.01,,FALSE POSITIVE,12.423490700000,0.630000,8.16200,54.6300,1119.0,7246.00,4.269,1.4460,13.087,12.257
7773,K06572.01,,FALSE POSITIVE,12.428260600000,0.712000,14.87600,74.0900,907.0,5349.00,4.044,1.5050,13.994,12.621
7774,K06573.01,,FALSE POSITIVE,12.426447500000,0.712000,17.27100,69.4300,976.0,5948.00,4.106,1.4320,13.219,12.037
7775,K06574.01,,CANDIDATE,0.618095878000,0.900000,0.64070,216.5000,1998.0,5371.00,4.403,0.9490,14.684,13.315
7776,K06575.01,,FALSE POSITIVE,1.069944700000,0.000000,1.40900,41.9700,1992.0,5869.00,4.274,1.2210,14.174,12.914
7777,K06576.01,,FALSE POSITIVE,10.217121396300,0.746800,4.37804,202240.0000,994.0,5931.00,4.196,1.3490,13.752,12.607
7778,K06577.01,,FALSE POSITIVE,0.618084480000,0.660000,1.79600,22.6600,1855.0,5339.00,4.503,0.7930,13.426,12.067
7779,K06578.01,,CANDIDATE,0.759747442000,0.284200,3.48510,44861.0000,2007.0,5930.00,4.462,0.9330,11.378,10.301
7780,K06579.01,,CANDIDATE,2.652796950000,0.400000,2.03100,176.9000,1271.0,5774.00,4.492,0.9230,15.668,14.370
7781,K06580.01,,FALSE POSITIVE,21.539266316500,0.899000,5.33577,144826.0000,675.0,6131.00,4.484,0.9360,14.293,13.153
7782,K06581.01,,FALSE POSITIVE,5.270721307740,0.100000,1.50000,328782.0000,693.6,4348.00,4.601,0.6780,15.953,13.843
7783,K06582.01,,CANDIDATE,2.431404210000,0.400000,1.31400,146.1000,1422.0,6231.00,4.488,0.9550,15.225,14.073
7784,K06583.01,,FALSE POSITIVE,12.423578500000,0.731000,16.22300,212.1000,681.0,5478.00,4.579,0.8050,15.639,14.199
7785,K06584.01,,FALSE POSITIVE,12.425537700000,0.959400,18.05900,118.9000,823.0,5925.00,4.412,1.0660,13.854,12.690
7786,K06585.01,,FALSE POSITIVE,12.417543700000,1.000000,4.45000,2652.0000,599.5,4922.00,4.576,0.7040,15.902,14.297
7787,K06586.01,,FALSE POSITIVE,12.425702000000,0.951000,20.08100,620.9000,1552.0,8691.00,4.072,2.1930,12.625,12.051
7788,K06587.01,,FALSE POSITIVE,12.425068200000,0.933000,20.80400,355.6000,755.0,5853.00,4.529,0.8950,15.710,14.525
7789,K06588.01,,FALSE POSITIVE,2.991884026000,0.375938,6.81484,128401.0000,1494.0,6588.00,4.389,1.1070,13.280,12.334
7790,K06589.01,,FALSE POSITIVE,1.795283418100,0.723360,4.62013,95593.0000,1643.0,6363.00,4.456,1.0120,14.889,13.814
7791,K06590.01,,FALSE POSITIVE,0.755087045000,0.490000,2.48000,23.2100,1965.0,5606.00,4.390,0.9620,13.292,12.040
7792,K06591.01,,FALSE POSITIVE,0.755065660000,0.480000,2.68000,59.2500,684.7,3247.00,5.061,0.2140,15.237,12.419
7793,K06592.01,,FALSE POSITIVE,1.519470110000,0.200000,2.46200,13.6300,1793.0,6284.00,4.375,1.0960,12.585,11.577
7794,K06593.01,,FALSE POSITIVE,0.759746416000,0.902000,2.16000,59.0800,2120.0,6077.00,4.444,1.0720,15.259,14.128
7795,K06594.01,,FALSE POSITIVE,5.082481324620,0.100000,3.50000,276397.0000,1265.9,6507.00,4.343,1.1450,13.508,12.468
7796,K06595.01,,FALSE POSITIVE,1.025473715000,0.700000,1.99800,25.6800,2771.0,7209.00,4.137,1.7270,12.407,11.631
7797,K06596.01,,FALSE POSITIVE,1.025480041400,0.943800,2.30679,61780.0000,2538.0,7143.00,4.266,1.4480,13.821,12.973
7798,K06597.01,,FALSE POSITIVE,74.985292554000,0.902100,6.23790,106900.0000,424.8,5955.00,4.520,0.9100,14.851,13.708
7799,K06598.01,,CANDIDATE,10.952103538100,0.100000,1.50000,541.5390,1313.5,7266.00,4.082,1.8760,11.969,11.189
7800,K06599.01,,FALSE POSITIVE,25.762133588000,0.100000,10.50000,461129.0000,545.5,5530.00,4.551,0.8070,14.231,12.979
7801,K06600.01,,CANDIDATE,2.705827860000,0.300000,5.93700,27.1600,1356.0,5992.00,4.420,0.9610,10.715,9.685
7802,K06601.01,,CANDIDATE,17.992532800000,0.892000,2.82000,206.7000,748.0,5931.00,4.351,1.0870,14.604,13.462
7803,K06602.01,,CANDIDATE,0.648772713913,0.100000,2.00000,14670.8000,1714.3,5143.00,4.559,0.7760,10.201,8.723
7804,K06603.01,,FALSE POSITIVE,4.132512470400,0.720510,8.60297,121174.0000,1629.0,6567.00,4.045,1.6360,13.894,12.671
7805,K06604.01,,FALSE POSITIVE,410.951840000000,0.170000,11.40100,1358.0000,774.0,5015.00,2.340,18.4890,12.962,11.352
7806,K06605.01,,CANDIDATE,74.390589000000,0.000000,7.31000,169.8000,767.0,6865.00,3.742,2.2110,11.319,10.340
7807,K06606.01,,FALSE POSITIVE,0.938901418136,0.100000,1.50000,83379.9000,4282.8,8615.00,3.784,3.0030,13.613,13.072
7808,K06607.01,,FALSE POSITIVE,0.938942738000,0.300000,1.95500,54.7000,2474.0,6826.00,4.273,1.3910,13.910,13.061
7809,K06608.01,,FALSE POSITIVE,16.294214221600,0.615229,5.99764,176147.0000,782.0,6449.00,4.487,0.9610,14.203,13.198
7810,K06609.01,,FALSE POSITIVE,11.025031691500,0.100000,9.00000,127772.0000,1294.5,6047.00,3.724,2.3000,12.113,10.997
7811,K06610.01,,CANDIDATE,315.077172000000,0.300000,10.31000,698.0000,247.8,5573.00,4.472,0.8440,15.341,13.939
7812,K06611.01,,CANDIDATE,1.215926260000,0.996400,1.59300,53.9300,2804.0,6234.00,3.741,2.5000,13.333,12.105
7813,K06612.01,,FALSE POSITIVE,38.494050690000,0.977000,7.79940,65631.0000,825.0,6050.00,3.823,2.3450,13.173,11.957
7814,K06613.01,,FALSE POSITIVE,4.182523840000,0.965800,2.57500,65.5800,1206.0,6057.00,4.392,0.9990,13.732,12.652
7815,K06614.01,,FALSE POSITIVE,0.643007845000,0.503000,0.56630,763.3000,2189.0,5681.00,4.315,1.0360,14.984,13.673
7816,K06615.01,,FALSE POSITIVE,1.951160210000,0.500000,1.92600,61.9400,1050.0,4936.00,4.681,0.6280,15.105,13.626
7817,K06616.01,,FALSE POSITIVE,53.220430251000,0.307900,17.69400,72954.9000,528.0,5830.00,4.270,1.0770,13.613,12.404
7818,K06617.01,,CANDIDATE,8.001819880000,0.640000,3.58500,94.4000,865.0,5830.00,4.540,0.8760,15.032,13.819
7819,K06618.01,,CANDIDATE,8.604016370000,0.905000,3.00000,105.2000,947.0,6250.00,4.472,0.9860,15.173,14.121
7820,K06619.01,,FALSE POSITIVE,1.330226587000,0.999900,2.99800,990.6000,1635.0,5984.00,4.521,0.9060,15.423,14.172
7821,K06620.01,,FALSE POSITIVE,1.140135150000,0.841000,3.20000,35.5800,2609.0,6725.00,4.035,1.7810,13.411,12.361
7822,K06621.01,,FALSE POSITIVE,7.946384978400,0.706000,2.71782,252039.0000,629.0,4789.00,4.678,0.5730,13.811,12.242
7823,K06622.01,,FALSE POSITIVE,16.832079013600,0.247290,7.80431,49137.7000,821.0,6295.00,4.314,1.0660,13.125,12.068
7824,K06623.01,,FALSE POSITIVE,7.346159275900,0.899600,6.56456,136883.0000,838.0,5610.00,4.564,0.8150,15.630,14.272
7825,K06624.01,,FALSE POSITIVE,26.240332700000,0.000000,3.05500,186.9000,584.0,5649.00,4.450,0.8750,14.680,13.376
7826,K06625.01,,FALSE POSITIVE,10.738375627000,0.806100,2.35150,1930.3200,981.0,6184.00,4.253,1.2230,11.809,10.787
7827,K06626.01,,FALSE POSITIVE,9.459992663940,0.821300,5.29183,237806.0000,770.0,5575.00,4.558,0.8340,12.989,11.800
7828,K06627.01,,FALSE POSITIVE,1.208518522400,0.952300,1.78052,7447.6000,1283.0,4953.00,4.631,0.7000,15.349,13.831
7829,K06628.01,,FALSE POSITIVE,3.791874580550,0.688160,3.54767,242641.0000,1009.0,5623.00,4.612,0.7270,13.764,12.548
7830,K06629.01,,FALSE POSITIVE,17.844321068500,0.869200,5.08830,222370.0000,875.0,5993.00,4.114,1.4850,13.745,12.355
7831,K06630.01,,CANDIDATE,34.649198600000,0.100000,7.81700,320.3000,715.0,6680.00,4.291,1.3130,12.954,12.000
7832,K06631.01,,CANDIDATE,2.562745970000,0.510000,1.95300,37.2000,1504.0,5475.00,4.118,1.3740,13.273,11.994
7833,K06632.01,,FALSE POSITIVE,12.643305291900,0.853100,5.45209,237817.0000,442.8,3979.00,4.698,0.5620,15.701,13.617
7834,K06633.01,,FALSE POSITIVE,1.362973860000,0.997400,1.58500,36.0700,2631.0,6831.00,3.971,2.1060,13.658,12.224
7835,K06634.01,,FALSE POSITIVE,3.343491960000,0.100000,4.39500,34.4900,1734.0,6541.00,4.069,1.6870,13.276,12.185
7836,K06635.01,,CANDIDATE,0.527407871000,0.520000,2.25000,174.0000,1029.9,3582.00,4.847,0.4100,14.353,11.903
7837,K06636.01,,FALSE POSITIVE,0.905693794000,0.500000,1.30100,63.2300,1902.0,6075.00,4.501,0.9090,14.920,13.782
7838,K06637.01,,FALSE POSITIVE,0.905637060000,0.700000,1.28100,66.5000,1469.0,4949.00,4.552,0.7410,15.283,13.733
7839,K06639.01,,FALSE POSITIVE,0.790062186435,0.100000,3.00000,91945.9000,2559.3,6767.00,4.304,1.3650,14.838,13.998
7840,K06640.01,,FALSE POSITIVE,1.804598443800,0.698634,3.58939,133735.0000,1726.0,6282.00,4.332,1.1180,13.877,12.793
7841,K06641.01,,CANDIDATE,1.400888260000,0.200000,1.27100,95.8000,1764.0,6366.00,4.472,0.9790,15.514,14.412
7842,K06642.01,,FALSE POSITIVE,1.140719320000,0.470000,3.61600,18.0300,3191.0,8847.00,4.200,1.6850,12.500,11.066
7843,K06643.01,,FALSE POSITIVE,3.319878010000,0.200000,2.06300,67.2600,1276.0,6100.00,4.438,0.9400,14.644,13.449
7844,K06644.01,,FALSE POSITIVE,25.150784010000,0.933500,7.68876,45434.6000,686.0,6015.00,4.329,1.1010,15.048,13.742
7845,K06645.01,,FALSE POSITIVE,7.216433267000,0.330000,2.25240,285.4000,2122.0,5009.00,2.907,9.0170,10.916,9.280
7846,K06646.01,,CANDIDATE,7.135658070000,0.880000,1.67000,227.5000,751.6,4926.00,4.522,0.7930,15.125,13.534
7847,K06647.01,,FALSE POSITIVE,12.591516385800,0.100000,3.50000,305092.0000,644.5,5294.00,4.599,0.7610,14.832,13.534
7848,K06648.01,,CANDIDATE,1.044391107340,0.100000,3.50000,94.2765,2746.2,7274.00,4.161,1.6980,11.865,11.090
7849,K06649.01,,FALSE POSITIVE,0.977045000000,0.697000,2.17200,17.1600,2874.0,7333.00,4.138,1.7630,13.566,12.747
7850,K06650.01,,FALSE POSITIVE,5.407157329360,1.000000,5.73500,73671.0000,1985.0,7617.00,3.856,2.4390,11.300,11.616
7851,K06651.01,,FALSE POSITIVE,30.971770031000,0.699500,8.32004,231572.0000,521.0,5626.00,4.563,0.8240,15.596,14.192
7852,K06652.01,,FALSE POSITIVE,5.063156783230,0.100000,10.50000,651072.0000,908.2,5375.00,4.531,0.7520,15.001,13.485
7853,K06653.01,,CANDIDATE,28.268456700000,0.560000,2.18000,166.6000,526.0,5496.00,4.564,0.8380,14.927,13.576
7854,K06654.01,,FALSE POSITIVE,0.957468975000,0.300000,0.88250,331.0400,2139.0,6312.00,4.338,1.1220,13.483,12.439
7855,K06655.01,,FALSE POSITIVE,1.559300193500,1.000000,4.42990,245495.0000,2293.0,7017.00,4.156,1.5730,14.091,13.079
7856,K06656.01,,CANDIDATE,0.576282430000,0.370000,1.75400,36.4400,3399.0,7289.00,4.130,1.7090,13.865,12.974
7857,K06657.01,,FALSE POSITIVE,1.603761730000,0.670000,5.84000,24.0900,2090.0,6919.00,4.290,1.4130,13.700,12.809
7858,K06658.01,,FALSE POSITIVE,2.313374389220,1.000000,2.41300,13342.0000,1185.0,5509.00,4.591,0.7670,13.460,12.150
7859,K06659.01,,FALSE POSITIVE,76.018122880000,0.792350,13.46180,81975.3000,652.0,6703.00,4.018,1.8920,13.755,12.658
7860,K06660.01,,FALSE POSITIVE,0.828839440000,0.947000,1.83000,5.9260,4373.0,8633.00,3.846,3.0190,11.597,11.053
7861,K06661.01,,FALSE POSITIVE,0.573002007000,0.899000,0.59080,156.3900,2378.0,5745.00,4.290,1.1960,13.302,12.136
7862,K06662.01,,FALSE POSITIVE,0.643162324000,0.988600,1.12100,423.7000,2193.0,5899.00,4.387,0.9890,15.147,13.890
7863,K06663.01,,FALSE POSITIVE,14.086782554000,0.607947,10.08130,106056.0000,1197.0,7138.00,4.062,1.8900,12.271,11.465
7864,K06664.01,,CANDIDATE,14.763870600000,0.300000,2.44700,198.0000,637.7,5547.00,4.599,0.7420,15.559,14.282
7865,K06665.01,,FALSE POSITIVE,1.872623180000,0.900000,0.97970,571.1000,1550.0,6031.00,4.427,1.0040,14.337,13.182
7866,K06666.01,,CANDIDATE,1.118497070000,0.300000,1.40000,61.8600,1683.0,5918.00,4.546,0.8630,14.796,13.627
7867,K06667.01,,FALSE POSITIVE,17.527972651800,0.100000,4.50000,349352.0000,567.1,5082.00,4.537,0.7580,12.534,10.694
7868,K06668.01,,CANDIDATE,27.467227048000,0.952800,4.20060,70710.7000,527.0,5503.00,4.536,0.7420,13.182,11.969
7869,K06669.01,,FALSE POSITIVE,25.836830624000,0.843600,6.31945,144448.0000,587.0,5691.00,4.477,0.8970,13.347,12.203
7870,K06670.01,,FALSE POSITIVE,0.948990210000,0.500000,2.01300,40.1300,2502.0,6680.00,4.203,1.4740,12.669,11.705
7871,K06671.01,,FALSE POSITIVE,11.702204023100,0.965070,2.75430,29076.4000,810.0,6157.00,4.510,0.8550,13.393,12.358
7872,K06672.01,,CANDIDATE,2.284932940000,0.620000,1.19500,147.6000,1183.0,5393.00,4.564,0.7930,15.181,13.897
